id,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_4idth,serve_depth,return_2epth,p1_score_rate,y81,y82,y9,y10
1984,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:06:34,1,2,12,0,0,0,1,1,1,2,5,7,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.306,15.275,6,121,3,0,2,0.416666667,2.717666667,2.545833333,1.21,-0.166666667
1985,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:07:07,1,2,13,0,0,0,1,1,2,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.349,9.646,1,109,2,0,2,0.461538462,9.349,9.646,1.09,-0.076923077
1986,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:07:51,1,2,14,0,0,0,1,1,2,2,6,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3,2.353,0,109,1,1,0,0.428571429,#DIV/0!,#DIV/0!,1.09,-0.142857143
1987,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:08:25,1,2,15,0,0,0,1,1,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.744,3.626,1,120,1,0,2,0.466666667,2.744,3.626,1.2,-0.066666667
1988,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:08:50,1,2,16,0,0,0,1,1,1,1,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.934,10.356,3,124,3,0,0,0.5,4.311333333,3.452,1.24,0
1989,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:09:28,1,3,17,0,0,1,1,2,1,1,9,8,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.339,24.571,6,129,0,0,0,0.529411765,5.0565,4.095166667,1.29,0.058823529
1990,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:10:04,1,3,18,0,0,1,1,2,2,1,10,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.347,4.078,0,129,1,1,2,0.555555556,#DIV/0!,#DIV/0!,1.29,0.111111111
1991,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:11:09,1,3,19,0,0,1,1,2,2,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.245,9.795,3,114,1,0,0,0.526315789,4.415,3.265,1.14,0.052631579
1992,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:11:44,1,3,20,0,0,1,1,2,1,2,10,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,1.279,1,126,3,1,1,0.4,1.113,1.279,1.26,0
1993,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:12:06,1,3,21,0,0,1,1,2,2,1,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.72,4.974,2,105,3,0,0,0.4,3.86,2.487,1.05,0.047619048
1994,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:13:26,1,3,22,0,0,1,1,2,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.344,3.399,1,129,4,0,2,0.2,4.344,3.399,1.29,0
1995,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:13:50,1,3,23,0,0,1,1,2,1,2,11,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,1.184,1,110,4,1,1,0.2,1.419,1.184,1.1,-0.043478261
1996,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:14:09,1,3,24,0,0,1,1,2,1,1,12,12,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.615,29.714,8,130,1,0,0,0.4,4.451875,3.71425,1.3,0
1997,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:14:53,1,3,25,0,0,1,1,2,1,2,12,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842,3.993,1,121,3,1,2,0.2,8.842,3.993,1.21,-0.04
1998,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:15:13,1,3,26,0,0,1,1,2,1,2,12,14,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003,7.421,3,124,1,1,0,0.2,5.001,2.473666667,1.24,-0.076923077
1999,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:16:58,1,4,27,0,0,1,2,1,1,2,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.129,19.541,4,116,4,1,2,0.444444444,4.28225,4.88525,1.16,-0.111111111
2000,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:17:28,1,4,28,0,0,1,2,1,1,1,13,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.252,13.994,5,120,3,0,2,0.464285714,2.4504,2.7988,1.2,-0.071428571
2001,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:18:02,1,4,29,0,0,1,2,1,1,2,13,16,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.405,9.478,4,124,0,0,0,0.448275862,2.60125,2.3695,1.24,-0.103448276
2002,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:18:34,1,4,30,0,0,1,2,1,1,1,14,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.726,1,122,4,1,1,0.466666667,0.775,0.726,1.22,-0.066666667
2003,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:19:06,1,4,31,0,0,1,2,1,2,2,14,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.476,6.856,2,99,1,0,0,0.451612903,2.738,3.428,0.99,-0.096774194
2004,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:20:00,1,4,32,0,0,1,2,1,1,2,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.448,10.013,2,122,4,1,0,0.4375,3.724,5.0065,1.22,-0.125
2005,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:20:37,1,5,33,0,0,1,3,2,2,1,15,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.015,5.952,2,109,1,0,0,0.454545455,4.0075,2.976,1.09,-0.090909091
2006,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:21:26,1,5,34,0,0,1,3,2,2,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.74,9.128,3,118,0,0,0,0.441176471,3.913333333,3.042666667,1.18,-0.117647059
2007,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:22:00,1,5,35,0,0,1,3,2,1,2,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.035,9.376,3,112,4,0,0,0.428571429,5.345,3.125333333,1.12,-0.142857143
2008,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:22:28,1,5,36,0,0,1,3,2,1,2,15,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022,1.011,1,126,3,0,1,0.2,1.022,1.011,1.26,-0.166666667
2009,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:22:47,1,5,37,0,0,1,3,2,1,2,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,2.883,1,108,4,0,2,0,4.45,2.883,1.08,-0.189189189
2010,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:24:40,1,6,38,0,0,1,4,1,1,1,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518,2.262,1,117,1,0,2,0.421052632,2.518,2.262,1.17,-0.157894737
2011,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:25:01,1,6,39,0,0,1,4,1,1,1,17,22,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.947,9.634,3,119,4,1,0,0.435897436,2.982333333,3.211333333,1.19,-0.128205128
2012,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:25:28,1,6,40,0,0,1,4,1,1,1,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953,3.232,1,116,4,1,1,0.45,1.953,3.232,1.16,-0.1
2013,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:25:46,1,6,41,0,0,1,4,1,2,1,19,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.806,3.93,1,99,2,0,0,0.463414634,4.806,3.93,0.99,-0.073170732
2014,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:26:30,1,7,42,0,0,2,4,2,1,2,19,23,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.804,12.774,5,110,4,1,0,0.452380952,3.1608,2.5548,1.1,-0.095238095
2015,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:26:56,1,7,43,0,0,2,4,2,1,2,19,24,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.386,14.59,5,125,3,0,2,0.441860465,4.4772,2.918,1.25,-0.11627907
2016,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:27:24,1,7,44,0,0,2,4,2,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.165,5.236,2,130,3,1,0,0.454545455,3.5825,2.618,1.3,-0.090909091
2017,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:27:46,1,7,45,0,0,2,4,2,2,2,20,25,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,14.564,5,99,1,0,0,0.2,3.996,2.9128,0.99,-0.111111111
2018,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:28:24,1,7,46,0,0,2,4,2,1,2,20,26,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244,1.536,1,120,3,1,1,0.2,1.244,1.536,1.2,-0.130434783
2019,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:30:22,1,8,47,0,0,2,5,1,1,1,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.759,1,127,0,0,1,0.446808511,0.89,0.759,1.27,-0.106382979
2020,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:30:57,1,8,48,0,0,2,5,1,2,1,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698,3.549,1,100,2,0,0,0.458333333,2.698,3.549,1,-0.083333333
2021,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:31:28,1,8,49,0,0,2,5,1,1,1,23,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.548,14.44,3,115,1,0,2,0.469387755,3.516,4.813333333,1.15,-0.06122449
2022,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:31:51,1,8,50,0,0,2,5,1,2,2,23,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.264,3.097,0,115,0,1,1,0.46,#DIV/0!,#DIV/0!,1.15,-0.08
2023,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:32:23,1,8,51,0,0,2,5,1,1,1,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313,7.914,1,125,3,0,2,0.470588235,7.313,7.914,1.25,-0.058823529
2024,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:33:07,1,9,52,0,0,3,5,2,2,2,24,28,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.792,17.164,7,105,0,0,0,0.461538462,2.684571429,2.452,1.05,-0.076923077
2025,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:33:49,1,9,53,0,0,3,5,2,2,2,24,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953,1.418,1,105,2,0,1,0.452830189,0.953,1.418,1.05,-0.094339623
2026,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:34:22,1,9,54,0,0,3,5,2,2,2,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.922,7.448,3,104,0,0,0,0.444444444,2.640666667,2.482666667,1.04,-0.111111111
2027,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:34:55,1,9,55,0,0,3,5,2,2,1,25,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.114,1.409,0,104,3,1,1,0.2,#DIV/0!,#DIV/0!,1.04,-0.090909091
2028,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:35:26,1,9,56,0,0,3,5,2,1,2,25,31,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.626,1,125,3,0,1,0.2,0.775,0.626,1.25,-0.107142857
2029,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:37:33,2,1,57,0,1,0,0,1,1,1,26,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.761,1,129,3,0,1,0.456140351,0.525,0.761,1.29,-0.087719298
2030,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:37:52,2,1,58,0,1,0,0,1,2,2,26,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.526,2.878,0,129,0,1,1,0.448275862,#DIV/0!,#DIV/0!,1.29,-0.103448276
2031,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:38:21,2,1,59,0,1,0,0,1,1,1,27,32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,1.085,1,125,3,0,1,0.457627119,0.85,1.085,1.25,-0.084745763
2032,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:38:44,2,1,60,0,1,0,0,1,2,2,27,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.943,8.672,2,96,2,0,0,0.45,3.4715,4.336,0.96,-0.1
2033,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:39:21,2,1,61,0,1,0,0,1,1,1,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.546,7.639,1,118,4,1,2,0.459016393,6.546,7.639,1.18,-0.081967213
2034,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:40:00,2,1,62,0,1,0,0,1,2,1,29,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205,1.536,1,104,2,0,1,0.467741935,1.205,1.536,1.04,-0.064516129
2035,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:41:16,2,2,63,0,1,1,0,2,2,2,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,4.313,1,113,3,0,2,0.46031746,4.52,4.313,1.13,-0.079365079
2036,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:41:42,2,2,64,0,1,1,0,2,2,1,30,34,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.338,8.846,4,101,1,0,0,0.46875,3.0845,2.2115,1.01,-0.0625
2037,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:42:16,2,2,65,0,1,1,0,2,1,1,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.734,11.988,4,116,4,1,0,0.476923077,3.9335,2.997,1.16,-0.046153846
2038,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:42:42,2,2,66,0,1,1,0,2,2,2,31,35,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.973,5.521,3,103,4,0,0,0.46969697,2.657666667,1.840333333,1.03,-0.060606061
2039,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:43:32,2,2,67,0,1,1,0,2,2,1,32,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.878,22.401,6,108,1,0,0,0.47761194,3.313,3.7335,1.08,-0.044776119
2040,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:44:22,2,2,68,0,1,1,0,2,1,1,33,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.402,3.224,2,130,1,1,0,0.485294118,2.201,1.612,1.3,-0.029411765
2041,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:44:57,2,3,69,0,1,2,0,1,2,2,33,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.861,38.242,8,106,0,0,2,0.47826087,5.607625,4.78025,1.06,-0.043478261
2042,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:46:10,2,3,70,0,1,2,0,1,1,1,34,36,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351,10.482,3,117,4,0,0,0.485714286,2.450333333,3.494,1.17,-0.028571429
2043,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:46:37,2,3,71,0,1,2,0,1,2,1,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44,27.844,5,112,2,1,0,0.492957746,4.488,5.5688,1.12,-0.014084507
2044,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:47:35,2,3,72,0,1,2,0,1,2,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.583,26.466,5,104,2,1,2,0.6,4.5166,5.2932,1.04,0
2045,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:48:35,2,3,73,0,1,2,0,1,2,2,36,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.743,23.913,6,105,2,0,2,0.6,3.7905,3.9855,1.05,-0.01369863
2046,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:49:25,2,3,74,0,1,2,0,1,1,1,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.126,4.258,1,122,0,0,2,0.6,4.126,4.258,1.22,0
2047,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:50:58,2,4,75,0,1,3,0,2,2,1,38,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.062,3.378,0,122,0,0,1,0.506666667,#DIV/0!,#DIV/0!,1.22,0.013333333
2048,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:51:24,2,4,76,0,1,3,0,2,1,1,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221,6.618,2,122,3,0,2,0.513157895,3.6105,3.309,1.22,0.026315789
2049,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:51:47,2,4,77,0,1,3,0,2,1,2,39,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546,1.157,1,114,4,1,1,0.506493506,1.546,1.157,1.14,0.012987013
2050,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:52:05,2,4,78,0,1,3,0,2,1,2,39,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.092,17.555,5,123,3,0,2,0.5,3.8184,3.511,1.23,0
2051,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:52:39,2,4,79,0,1,3,0,2,2,2,39,40,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.436,43.008,11,110,3,0,2,0.493670886,4.766909091,3.909818182,1.1,-0.012658228
2052,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:53:37,2,4,80,0,1,3,0,2,2,2,39,41,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.394,17.613,5,103,2,0,0,0.4875,4.2788,3.5226,1.03,-0.025
2053,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:54:46,2,5,81,0,1,3,1,1,1,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,16.583,5,121,1,0,0,0.49382716,4.356,3.3166,1.21,-0.012345679
2054,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:55:19,2,5,82,0,1,3,1,1,1,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,4.594,1,123,1,0,0,0.5,5.23,4.594,1.23,0
2055,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:55:41,2,5,83,0,1,3,1,1,2,1,42,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.269,15.209,3,106,1,0,2,0.506024096,6.089666667,5.069666667,1.06,0.012048193
2056,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:56:19,2,5,84,0,1,3,1,1,1,1,43,41,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.432,10.662,3,116,1,0,0,0.8,3.144,3.554,1.16,0.023809524
2057,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:58:04,2,6,85,0,1,4,1,2,1,2,43,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.664,1,122,3,1,1,0.505882353,0.72,0.664,1.22,0.011764706
2058,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:58:19,2,6,86,0,1,4,1,2,2,1,44,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.07,12.28,4,95,0,0,0,0.511627907,3.0175,3.07,0.95,0.023255814
2059,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:58:55,2,6,87,0,1,4,1,2,2,2,44,43,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.444,14.488,7,110,2,1,0,0.505747126,2.492,2.069714286,1.1,0.011494253
2060,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,0:59:40,2,6,88,0,1,4,1,2,2,2,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.479,16.616,3,97,4,1,0,0.5,4.826333333,5.538666667,0.97,0
2061,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1:00:20,2,6,89,0,1,4,1,2,1,2,44,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.058,3.817,1,110,4,1,2,0.494382022,5.058,3.817,1.1,-0.011235955
2062,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1:00:58,2,7,90,0,1,4,2,1,2,1,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.673,4.981,1,110,1,0,2,0.5,5.673,4.981,1.1,0
2063,2023-wimbledon-1309,Jannik Sinner,Quentin Halys,1:01:33,2,7,91,0,1,4,2,1,2,1,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.129,3.301,1,103,1,0,2,0.505494505,4.129,3.301,1.03,0.010989011
