id,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_4idth,serve_depth,return_2epth,p1_score_rate,y81,y82,y9,y10
5447,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:04:35,1,3,11,0,0,1,1,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.384,10.759,1,132,3,1,2,0.454545455,7.384,10.759,1.32,-0.090909091
5448,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:04:53,1,3,12,0,0,1,1,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.452,3.667,1,124,4,1,1,0.5,2.452,3.667,1.24,0
5449,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:05:11,1,3,13,0,0,1,1,1,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,3,0,1,0.6,0,0,1.35,0.076923077
5450,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:05:27,1,3,14,0,0,1,1,1,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.037,15.59,2,132,2,0,1,0.6,7.0185,7.795,1.32,0
5451,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:05:51,1,3,15,0,0,1,1,1,1,1,8,7,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.357,50.482,7,135,1,0,0,0.6,3.765285714,7.211714286,1.35,0.066666667
5452,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:07:45,1,4,16,0,0,2,1,2,1,2,8,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028,1.093,1,112,4,1,1,0.5,1.028,1.093,1.12,0
5453,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:08:06,1,4,17,0,0,2,1,2,1,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.886,15.17,5,118,3,0,2,0.470588235,4.7772,3.034,1.18,-0.058823529
5454,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:08:36,1,4,18,0,0,2,1,2,1,2,8,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.108,13.104,3,107,4,0,0,0.444444444,10.036,4.368,1.07,-0.111111111
5455,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:09:00,1,4,19,0,0,2,1,2,1,2,8,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.807,13.355,1,126,1,1,0,0.421052632,6.807,13.355,1.26,-0.157894737
5456,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:09:34,1,5,20,0,0,2,2,1,1,2,8,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.29,6.611,2,134,3,0,0,0.4,2.645,3.3055,1.34,-0.2
5457,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:09:57,1,5,21,0,0,2,2,1,1,1,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.075,6.877,1,131,4,1,0,0.428571429,13.075,6.877,1.31,-0.142857143
5458,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:10:21,1,5,22,0,0,2,2,1,1,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.741,8.131,1,132,3,0,0,0.454545455,11.741,8.131,1.32,-0.090909091
5459,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:10:41,1,5,23,0,0,2,2,1,2,1,11,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.025,13.173,3,90,1,0,2,0.6,5.008333333,4.391,0.9,-0.043478261
5460,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:11:15,1,5,24,0,0,2,2,1,1,1,12,12,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.796,12.606,5,133,3,0,1,0.8,2.3592,2.5212,1.33,0
5461,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:13:14,1,6,25,0,0,3,2,2,1,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.656,17.573,3,108,4,1,1,0.48,6.218666667,5.857666667,1.08,-0.04
5462,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:13:42,1,6,26,0,0,3,2,2,1,2,12,14,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.476,42.1,5,121,4,0,1,0.461538462,5.2952,8.42,1.21,-0.076923077
5463,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:14:10,1,6,27,0,0,3,2,2,2,2,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,0.693,1,99,4,1,1,0.444444444,1.419,0.693,0.99,-0.111111111
5464,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:14:46,1,6,28,0,0,3,2,2,1,2,12,16,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.403,11.867,1,123,4,1,1,0.428571429,9.403,11.867,1.23,-0.142857143
5465,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:15:14,1,7,29,0,0,3,3,1,2,1,13,16,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.853,36.839,7,105,3,0,0,0.448275862,3.550428571,5.262714286,1.05,-0.103448276
5466,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:16:09,1,7,30,0,0,3,3,1,1,1,14,16,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.118,11.933,5,130,3,0,0,0.466666667,1.8236,2.3866,1.3,-0.066666667
5467,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:16:34,1,7,31,0,0,3,3,1,1,1,15,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.528,13.844,1,114,4,1,2,0.483870968,8.528,13.844,1.14,-0.032258065
5468,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:16:49,1,7,32,0,0,3,3,1,1,1,16,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0.765,1,131,4,1,1,0.8,0.837,0.765,1.31,0
5469,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:18:26,1,8,33,0,0,4,3,2,1,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.846,23.674,8,120,0,0,0,0.515151515,3.73075,2.95925,1.2,0.03030303
5470,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:19:00,1,8,34,0,0,4,3,2,2,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.352,7.079,1,113,3,0,2,0.5,7.352,7.079,1.13,0
5471,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:19:37,1,8,35,0,0,4,3,2,2,2,17,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.975,9.903,1,96,2,0,2,0.485714286,12.975,9.903,0.96,-0.028571429
5472,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:20:16,1,8,36,0,0,4,3,2,1,2,17,19,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.596,15.717,7,117,3,0,0,0.472222222,2.656571429,2.245285714,1.17,-0.055555556
5473,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:20:53,1,8,37,0,0,4,3,2,1,2,17,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,0.581,1,125,3,0,1,0.459459459,0.911,0.581,1.25,-0.081081081
5474,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:21:26,1,9,38,0,0,4,4,1,1,2,17,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56.006,57.488,8,135,3,0,2,0.447368421,7.00075,7.186,1.35,-0.105263158
5475,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:22:02,1,9,39,0,0,4,4,1,2,2,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.196,29.005,8,101,2,0,0,0.435897436,3.3995,3.625625,1.01,-0.128205128
5476,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:23:09,1,9,40,0,0,4,4,1,1,1,18,22,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.046,13.349,3,118,4,1,1,0.45,3.015333333,4.449666667,1.18,-0.1
5477,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:23:35,1,9,41,0,0,4,4,1,1,1,19,22,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.657,20.845,7,131,3,0,0,0.4,2.093857143,2.977857143,1.31,-0.073170732
5478,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:24:07,1,9,42,0,0,4,4,1,1,1,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.014,1,131,3,0,1,0.6,1.24,2.014,1.31,-0.047619048
5479,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:24:26,1,9,43,0,0,4,4,1,1,2,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.685,3.536,2,138,4,0,0,0.6,1.3425,1.768,1.38,-0.069767442
5480,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:25:21,1,9,44,0,0,4,4,1,1,1,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44,6.764,1,141,3,1,2,0.6,7.44,6.764,1.41,-0.045454545
5481,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:25:41,1,9,45,0,0,4,4,1,1,1,22,23,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.354,6.882,3,129,1,0,0,0.6,1.784666667,2.294,1.29,-0.022222222
5482,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:27:27,1,10,46,0,0,5,4,2,1,2,22,24,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.118,6.536,3,123,3,0,0,0.47826087,2.372666667,2.178666667,1.23,-0.043478261
5483,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:27:53,1,10,47,0,0,5,4,2,1,2,22,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0.569,1,121,4,1,1,0.468085106,0.578,0.569,1.21,-0.063829787
5484,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:28:18,1,10,48,0,0,5,4,2,2,1,23,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.334,5.281,2,89,0,0,2,0.479166667,2.667,2.6405,0.89,-0.041666667
5485,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:29:02,1,10,49,0,0,5,4,2,2,1,24,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.855,0.524,0,89,3,0,1,0.489795918,#DIV/0!,#DIV/0!,0.89,-0.020408163
5486,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:29:49,1,10,50,0,0,5,4,2,1,2,24,26,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.695,15.038,3,122,3,0,0,0.48,5.898333333,5.012666667,1.22,-0.04
5487,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:30:20,1,10,51,0,0,5,4,2,2,1,25,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.226,3,2,98,0,0,0,0.490196078,2.113,1.5,0.98,-0.019607843
5488,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:31:10,1,10,52,0,0,5,4,2,1,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.334,1.224,1,109,4,0,1,0.480769231,1.334,1.224,1.09,-0.038461538
5489,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:31:36,1,10,53,0,0,5,4,2,1,2,25,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.591,5.657,1,121,3,0,2,0.471698113,7.591,5.657,1.21,-0.056603774
5490,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:32:07,1,11,54,0,0,5,5,1,1,1,26,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.839,1,120,4,0,1,0.481481481,0.634,0.839,1.2,-0.037037037
5491,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:32:25,1,11,55,0,0,5,5,1,1,1,27,28,0,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.525,2.111,3,128,3,0,1,0.490909091,0.508333333,0.703666667,1.28,-0.018181818
5492,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:32:45,1,11,56,0,0,5,5,1,1,1,28,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,1.462,1,118,4,1,1,0.5,0.84,1.462,1.18,0
5493,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:33:01,1,11,57,0,0,5,5,1,1,1,29,28,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,1.083,1,123,3,0,1,0.8,0.789,1.083,1.23,0.01754386
5494,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:34:38,1,12,58,0,0,6,5,2,1,2,29,29,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.714,4.626,3,123,3,0,0,0.5,2.238,1.542,1.23,0
5495,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:35:03,1,12,59,0,0,6,5,2,1,2,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0.887,1,124,4,0,1,0.491525424,1.169,0.887,1.24,-0.016949153
5496,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:35:27,1,12,60,0,0,6,5,2,1,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.893,5.845,3,112,4,1,0,0.483333333,3.631,1.948333333,1.12,-0.033333333
5497,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:35:54,1,12,61,0,0,6,5,2,2,2,29,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.226,39.734,7,101,3,0,0,0.475409836,6.318,5.676285714,1.01,-0.049180328
5498,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:36:49,1,13,62,0,0,6,6,1,1,1,30,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.229,23.038,5,136,3,0,1,0.483870968,4.2458,4.6076,1.36,-0.032258065
5499,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:37:32,1,13,63,0,0,6,6,2,2,2,30,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.881,1.308,1,87,2,0,1,0.476190476,2.881,1.308,0.87,-0.047619048
5500,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:38:29,1,13,64,0,0,6,6,2,1,2,30,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.373,6.085,3,125,3,0,0,0.46875,3.124333333,2.028333333,1.25,-0.0625
5501,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:39:03,1,13,65,0,0,6,6,1,1,1,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.462,8.733,1,126,0,0,2,0.4,13.462,8.733,1.26,-0.046153846
5502,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:39:24,1,13,66,0,0,6,6,1,1,1,32,34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.226,8.528,1,137,3,1,1,0.4,8.226,8.528,1.37,-0.03030303
5503,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:39:56,1,13,67,0,0,6,6,2,1,2,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103,1.776,1,119,3,0,1,0.4,3.103,1.776,1.19,-0.044776119
5504,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:40:54,1,13,68,0,0,6,6,2,2,1,33,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3,0,1,0.6,#DIV/0!,#DIV/0!,1.19,-0.029411765
5505,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:41:49,1,13,69,0,0,6,6,1,1,1,34,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,3,0,1,0.6,0,0,1.3,-0.014492754
5506,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:42:09,1,13,70,0,0,6,6,1,1,1,35,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.265,5.211,1,123,4,1,1,0.6,8.265,5.211,1.23,0
5507,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:42:35,1,13,71,0,0,6,6,2,2,2,35,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.223,8.835,3,87,1,0,0,0.6,2.741,2.945,0.87,-0.014084507
5508,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:43:22,1,13,72,0,0,6,6,2,1,2,35,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.624,2.078,1,106,4,1,1,0.4,2.624,2.078,1.06,-0.027777778
5509,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:43:54,1,13,73,0,0,6,6,1,1,2,35,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.266,8.284,2,130,0,0,0,0.2,2.133,4.142,1.3,-0.04109589
5510,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:44:51,1,13,74,0,0,6,6,1,2,2,35,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.674,20.377,6,100,0,0,2,0,2.779,3.396166667,1,-0.054054054
5511,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:45:51,1,13,75,0,0,6,6,2,2,2,35,40,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.997,0.68,1,82,3,0,1,0,0.997,0.68,0.82,-0.066666667
5512,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:48:35,2,1,76,0,1,0,0,2,1,1,36,40,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.083,24.409,8,109,4,1,2,0.473684211,3.510375,3.051125,1.09,-0.052631579
5513,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:49:12,2,1,77,0,1,0,0,2,2,2,36,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.957,37.661,11,105,0,0,0,0.467532468,3.087,3.423727273,1.05,-0.064935065
5514,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:50:15,2,1,78,0,1,0,0,2,1,2,36,42,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.937,4.52,3,111,4,0,0,0.461538462,2.312333333,1.506666667,1.11,-0.076923077
5515,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:50:44,2,1,79,0,1,0,0,2,1,2,36,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882,0.717,1,118,3,0,1,0.455696203,0.882,0.717,1.18,-0.088607595
5516,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:51:06,2,1,80,0,1,0,0,2,1,2,36,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.238,14.676,1,104,4,1,2,0.45,24.238,14.676,1.04,-0.1
5517,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:52:02,2,2,81,0,1,0,1,1,1,1,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.107,1,117,4,1,1,0.456790123,1.07,1.107,1.17,-0.086419753
5518,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:52:18,2,2,82,0,1,0,1,1,1,1,38,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0.905,1,123,3,0,1,0.463414634,0.633,0.905,1.23,-0.073170732
5519,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:52:44,2,2,83,0,1,0,1,1,1,1,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,1.176,1,120,4,1,1,0.469879518,0.615,1.176,1.2,-0.060240964
5520,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:52:59,2,2,84,0,1,0,1,1,1,1,40,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.071,13.103,3,127,1,0,1,0.476190476,6.690333333,4.367666667,1.27,-0.047619048
5521,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:53:38,2,3,85,0,1,1,1,2,1,2,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044,0.867,1,106,4,1,1,0.470588235,2.044,0.867,1.06,-0.058823529
5522,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:53:59,2,3,86,0,1,1,1,2,1,1,41,45,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.42,25.202,2,124,1,1,2,0.476744186,9.21,12.601,1.24,-0.046511628
5523,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:54:27,2,3,87,0,1,1,1,2,2,2,41,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.944,5.873,3,98,4,1,0,0.471264368,2.981333333,1.957666667,0.98,-0.057471264
5524,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:55:10,2,3,88,0,1,1,1,2,1,1,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.114,38.937,8,125,4,1,2,0.4,4.76425,4.867125,1.25,-0.045454545
5525,2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,0:55:55,2,3,89,0,1,1,1,2,1,2,42,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.724,1,124,3,0,1,0.4,0.481,0.724,1.24,-0.056179775
