id,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_4idth,serve_depth,return_2epth,p1_score_rate,y81,y82,y9,y10
6407,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:25:14,1,6,35,0,0,2,3,1,1,1,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.715,15.465,3,122,3,0,0,0.45714285714285713,4.905,5.155,1.22,-0.085714286
6408,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:25:37,1,6,36,0,0,2,3,1,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.97,30.577,3,129,3,0,0,0.4722222222222222,8.656666667,10.19233333,1.29,-0.055555556
6409,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:26:07,1,6,37,0,0,2,3,1,2,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,128.353,20,92,0,0,0,0.4594594594594595,3.844,6.41765,0.92,-0.081081081
6410,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:27:44,1,6,38,0,0,2,3,1,1,1,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.952,8.317,1,128,3,0,2,0.47368421052631576,7.952,8.317,1.28,-0.052631579
6411,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:28:07,1,6,39,0,0,2,3,1,2,1,19,20,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,10.547,3,96,1,0,0,0.48717948717948717,2.760333333,3.515666667,0.96,-0.025641026
6412,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:29:00,1,7,40,0,0,3,3,2,2,2,19,21,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,10.846,3,101,4,0,2,0.475,4.473333333,3.615333333,1.01,-0.05
6413,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:29:50,1,7,41,0,0,3,3,2,2,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212,11.362,3,102,0,0,0,0.4634146341463415,4.070666667,3.787333333,1.02,-0.073170732
6414,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:30:31,1,7,42,0,0,3,3,2,1,2,19,23,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297,6.083,3,124,3,0,0,0.4523809523809524,2.765666667,2.027666667,1.24,-0.095238095
6415,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:30:58,1,7,43,0,0,3,3,2,1,2,19,24,2,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.663,8.328,3,121,4,1,1,0.0,3.221,2.776,1.21,-0.11627907
6416,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:32:51,1,8,44,0,0,3,4,1,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847,4.503,1,112,4,1,0,0.45454545454545453,2.847,4.503,1.12,-0.090909091
6417,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:33:23,1,8,45,0,0,3,4,1,2,1,21,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88,3.553,1,94,1,0,2,0.4666666666666667,3.88,3.553,0.94,-0.066666667
6418,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:33:52,1,8,46,0,0,3,4,1,1,1,22,24,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535,10.888,3,131,3,0,0,0.4782608695652174,2.178333333,3.629333333,1.31,-0.043478261
6419,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:34:23,1,8,47,0,0,3,4,1,2,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284,4.878,2,103,0,0,0,0.46808510638297873,2.142,2.439,1.03,-0.063829787
6420,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:34:51,1,8,48,0,0,3,4,1,1,1,23,25,1,0,0,0,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.369,9.744,3,131,0,1,0,0.4791666666666667,2.789666667,3.248,1.31,-0.041666667
6421,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:35:32,1,9,49,0,0,4,4,2,2,1,24,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.719,8.378,2,85,0,0,0,0.4897959183673469,5.3595,4.189,0.85,-0.020408163
6422,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:36:13,1,9,50,0,0,4,4,2,1,2,24,26,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.632,9.416,3,122,1,0,0,0.48,3.210666667,3.138666667,1.22,-0.04
6423,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:36:41,1,9,51,0,0,4,4,2,1,1,25,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.345,9.08,2,123,3,0,0,0.49019607843137253,6.6725,4.54,1.23,-0.019607843
6424,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:37:13,1,9,52,0,0,4,4,2,2,2,25,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.512,5.513,1,109,3,1,0,0.4,10.512,5.513,1.09,-0.038461538
6425,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:38:04,1,9,53,0,0,4,4,2,2,2,25,28,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.897,22.479,7,99,1,0,0,0.2,3.985285714,3.211285714,0.99,-0.056603774
6426,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:39:03,1,9,54,0,0,4,4,2,1,1,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.514,25.029,8,119,3,0,0,0.4,4.31425,3.128625,1.19,-0.037037037
6427,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:39:46,1,9,55,0,0,4,4,2,2,1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843,9.766,2,84,0,0,0,0.4,4.4215,4.883,0.84,-0.018181818
6428,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:40:40,1,9,56,0,0,4,4,2,1,1,28,28,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22.157,15.516,6,122,3,1,0,0.6,3.692833333,2.586,1.22,0.0
6429,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:42:23,1,10,57,0,0,5,4,1,1,1,29,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,1.15,1,109,4,0,1,0.5087719298245614,0.689,1.15,1.09,0.01754386
6430,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:42:40,1,10,58,0,0,5,4,1,1,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.816,21.802,4,126,3,1,2,0.5,3.454,5.4505,1.26,0.0
6431,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:43:05,1,10,59,0,0,5,4,1,1,1,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049,6.077,1,131,0,1,0,0.5084745762711864,6.049,6.077,1.31,0.016949153
6432,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:43:26,1,10,60,0,0,5,4,1,2,2,30,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.792,36.39,10,96,1,0,2,0.5,3.1792,3.639,0.96,0.0
6433,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:44:20,1,10,61,0,0,5,4,1,1,1,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.457,52.278,3,108,1,0,0,0.5081967213114754,3.819,17.426,1.08,0.016393443
6434,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:44:45,1,10,62,0,0,5,4,1,2,1,32,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.878,2.895,1,83,1,0,0,0.5161290322580645,2.878,2.895,0.83,0.032258065
6435,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:47:10,2,1,63,1,0,0,0,2,2,2,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.204,18.663,5,86,0,0,0,0.5079365079365079,4.2408,3.7326,0.86,0.015873016
6436,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:47:58,2,1,64,1,0,0,0,2,2,2,32,32,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483,6.439,3,86,1,0,2,0.5,2.827666667,2.146333333,0.86,0.0
6437,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:48:38,2,1,65,1,0,0,0,2,1,2,32,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.459,15.568,3,106,4,1,1,0.49230769230769234,6.819666667,5.189333333,1.06,-0.015384615
6438,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:49:06,2,1,66,1,0,0,0,2,1,2,32,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.937,7.831,1,123,2,1,2,0.48484848484848486,6.937,7.831,1.23,-0.03030303
6439,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:50:22,2,2,67,1,0,0,1,1,1,2,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.051,68.644,16,112,4,0,0,0.47761194029850745,4.2531875,4.29025,1.12,-0.044776119
6440,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:51:18,2,2,68,1,0,0,1,1,2,2,32,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.657,5.055,0,112,4,1,2,0.47058823529411764,#DIV/0!,#DIV/0!,1.12,-0.058823529
6441,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:51:50,2,2,69,1,0,0,1,1,2,1,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101,6.741,1,96,0,0,2,0.4782608695652174,7.101,6.741,0.96,-0.043478261
6442,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:52:22,2,2,70,1,0,0,1,1,2,2,33,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.737,3.399,0,96,2,1,1,0.4714285714285714,#DIV/0!,#DIV/0!,0.96,-0.057142857
6443,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:52:57,2,2,71,1,0,0,1,1,1,1,34,37,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.275,8.284,3,125,3,0,0,0.4788732394366197,2.091666667,2.761333333,1.25,-0.042253521
6444,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:53:25,2,2,72,1,0,0,1,1,1,2,34,38,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,75.248,64.823,18,125,2,0,0,0.4722222222222222,4.180444444,3.601277778,1.25,-0.055555556
6445,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:54:43,2,3,73,1,0,0,2,2,2,1,35,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.862,6.556,2,86,0,0,2,0.4794520547945205,4.431,3.278,0.86,-0.04109589
6446,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:55:28,2,3,74,1,0,0,2,2,1,2,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.877,38.394,13,118,3,0,0,0.47297297297297297,3.759769231,2.953384615,1.18,-0.054054054
6447,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:56:19,2,3,75,1,0,0,2,2,1,1,36,39,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.132,5.806,2,105,4,1,0,0.48,3.566,2.903,1.05,-0.04
6448,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:56:52,2,3,76,1,0,0,2,2,2,2,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,14.638,5,101,3,0,2,0.4,4.366,2.9276,1.01,-0.052631579
6449,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:57:39,2,3,77,1,0,0,2,2,1,1,37,40,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.263,17.253,6,113,4,0,0,0.4,4.2105,2.8755,1.13,-0.038961039
6450,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:58:21,2,3,78,1,0,0,2,2,1,2,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.509,4.12,1,117,3,0,0,0.4,6.509,4.12,1.17,-0.051282051
6451,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:58:48,2,3,79,1,0,0,2,2,1,1,38,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.338,4.035,2,124,3,0,0,0.4,3.169,2.0175,1.24,-0.037974684
6452,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,0:59:23,2,3,80,1,0,0,2,2,2,2,38,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17.902,14.676,5,87,2,1,0,0.4,3.5804,2.9352,0.87,-0.05
6453,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:00:11,2,3,81,1,0,0,2,2,1,2,38,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.4,18.048,5,123,3,0,2,0.2,4.48,3.6096,1.23,-0.061728395
6454,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:00:45,2,3,82,1,0,0,2,2,1,2,38,44,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.39,9.793,3,125,4,1,0,0.2,3.796666667,3.264333333,1.25,-0.073170732
6455,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:02:22,2,4,83,1,0,0,3,1,2,2,38,45,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.183,16.589,6,94,0,0,2,0.4578313253012048,2.697166667,2.764833333,0.94,-0.084337349
6456,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:02:55,2,4,84,1,0,0,3,1,2,2,38,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.925,19.935,6,97,2,0,0,0.4523809523809524,3.154166667,3.3225,0.97,-0.095238095
6457,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:03:35,2,4,85,1,0,0,3,1,1,2,38,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.384,8.979,2,129,3,0,0,0.4470588235294118,4.692,4.4895,1.29,-0.105882353
6458,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:03:56,2,4,86,1,0,0,3,1,2,2,38,48,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.366,5.981,2,94,1,0,0,0.4418604651162791,2.683,2.9905,0.94,-0.11627907
6459,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:04:44,2,5,87,1,0,0,4,2,1,2,38,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807,0.811,1,110,4,1,1,0.4367816091954023,0.807,0.811,1.1,-0.126436782
6460,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:05:01,2,5,88,1,0,0,4,2,2,2,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.861,5.879,1,84,1,0,2,0.4318181818181818,5.861,5.879,0.84,-0.136363636
6461,2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,1:05:32,2,5,89,1,0,0,4,2,1,2,38,51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724,4.615,1,108,4,0,2,0.42696629213483145,5.724,4.615,1.08,-0.146067416
